game_user_id,txn_time,amount_usd,product_sku,payment_channel,is_refund
player_0384,2024-10-07T02:30:15.000Z,9.54,monthly_card,google_play,false
player_0400,2024-11-03T21:53:50.000Z,14.3,starter_pack,paypal,false
player_0400,2024-11-06T15:01:18.000Z,17.08,battle_pass,paypal,false
player_0400,2024-11-04T05:01:12.000Z,16.54,gem_bundle,google_play,false
player_0400,2024-11-07T10:58:11.000Z,8.63,starter_pack,app_store,false
player_0400,2024-11-08T04:52:15.000Z,9.23,monthly_card,app_store,false
player_0400,2024-11-07T09:03:53.000Z,8.8,battle_pass,app_store,false
player_0403,2025-01-04T08:40:54.000Z,22.07,starter_pack,carrier_billing,false
player_0403,2025-01-01T07:24:15.000Z,14.09,starter_pack,app_store,false
player_0403,2025-01-01T09:58:00.000Z,20.53,battle_pass,carrier_billing,true
player_0403,2025-01-01T23:32:13.000Z,24.57,starter_pack,carrier_billing,true
player_0404,2024-10-08T15:48:10.000Z,7.6,gacha_pack,carrier_billing,false
player_0404,2024-10-12T13:55:48.000Z,4.49,starter_pack,app_store,false
player_0404,2024-10-09T07:33:15.000Z,11.77,starter_pack,carrier_billing,false
player_0404,2024-10-08T04:29:01.000Z,10.02,monthly_card,app_store,false
player_0404,2024-10-10T00:55:13.000Z,6.73,gacha_pack,google_play,false
player_0404,2024-10-09T20:11:06.000Z,7.09,starter_pack,paypal,false
player_0407,2025-01-19T04:03:41.000Z,8.61,battle_pass,paypal,false
player_0407,2025-01-22T21:53:28.000Z,9.53,gem_bundle,paypal,false
player_0407,2025-01-23T15:23:33.000Z,9.53,battle_pass,google_play,false
player_0407,2025-01-18T17:46:28.000Z,9.88,gacha_pack,carrier_billing,false
player_0415,2025-01-13T08:07:43.000Z,1.17,costume_box,carrier_billing,false
player_0415,2025-01-13T03:11:38.000Z,1.58,gacha_pack,app_store,false
player_0415,2025-01-17T23:30:16.000Z,2.27,battle_pass,paypal,false
player_0425,2024-12-15T19:04:46.000Z,27.63,monthly_card,paypal,false
player_0425,2024-12-18T15:07:43.000Z,29.91,gacha_pack,app_store,false
player_0425,2024-12-19T22:19:52.000Z,28.39,monthly_card,paypal,false
player_0425,2024-12-20T04:07:36.000Z,18.57,gacha_pack,paypal,false
player_0428,2025-01-05T05:20:46.000Z,16.15,monthly_card,paypal,false
player_0428,2025-01-05T02:31:08.000Z,15.96,monthly_card,app_store,false
player_0428,2025-01-06T19:10:11.000Z,8.5,costume_box,google_play,false
player_0428,2025-01-05T18:20:08.000Z,21.04,starter_pack,paypal,false
player_0428,2025-01-07T23:22:35.000Z,7.64,monthly_card,carrier_billing,false
player_0428,2025-01-04T19:04:28.000Z,11.61,gacha_pack,google_play,false
player_0444,2025-01-10T14:58:19.000Z,11.97,gacha_pack,paypal,false
player_0444,2025-01-07T09:11:38.000Z,26.83,starter_pack,carrier_billing,false
player_0444,2025-01-08T20:20:35.000Z,21.07,gacha_pack,app_store,false
player_0444,2025-01-09T03:09:23.000Z,29.38,starter_pack,carrier_billing,false
player_0444,2025-01-10T10:59:49.000Z,21.42,starter_pack,google_play,false
player_0444,2025-01-08T08:02:19.000Z,26.54,costume_box,app_store,false
player_0444,2025-01-05T07:23:47.000Z,31.35,starter_pack,google_play,false
player_0444,2025-01-05T07:25:26.000Z,18.19,gem_bundle,carrier_billing,false
player_0444,2025-01-10T09:17:02.000Z,29,monthly_card,google_play,false
player_0444,2025-01-06T23:54:42.000Z,21.23,battle_pass,carrier_billing,false
player_0444,2025-01-05T05:15:00.000Z,30.41,starter_pack,carrier_billing,false
player_0444,2025-01-06T17:20:43.000Z,14.1,monthly_card,google_play,false
player_0444,2025-01-05T20:14:10.000Z,21.85,gacha_pack,carrier_billing,false
player_0444,2025-01-07T12:28:42.000Z,29.4,gem_bundle,google_play,false
player_0444,2025-01-09T07:55:55.000Z,12.09,gem_bundle,google_play,false
player_0444,2025-01-06T21:20:59.000Z,18.47,monthly_card,google_play,false
player_0444,2025-01-09T15:20:29.000Z,27.54,starter_pack,carrier_billing,false
player_0446,2024-12-24T22:22:57.000Z,1.55,battle_pass,paypal,false
player_0446,2024-12-26T03:47:36.000Z,2.12,costume_box,app_store,false
player_0446,2024-12-20T13:21:21.000Z,1.25,gem_bundle,app_store,false
player_0447,2025-01-15T12:32:19.000Z,9.48,starter_pack,app_store,false
player_0447,2025-01-14T14:46:38.000Z,18.88,starter_pack,carrier_billing,false
player_0447,2025-01-20T06:47:01.000Z,7.06,costume_box,carrier_billing,false
player_0447,2025-01-14T17:48:43.000Z,9.83,battle_pass,paypal,false
player_0447,2025-01-21T09:25:43.000Z,11.93,costume_box,carrier_billing,false
player_0447,2025-01-14T20:14:41.000Z,18.05,battle_pass,carrier_billing,false
player_0447,2025-01-20T07:43:00.000Z,12.66,starter_pack,google_play,false
player_0456,2024-12-09T10:43:46.000Z,1.26,monthly_card,app_store,false
player_0456,2024-12-11T06:45:28.000Z,0.99,battle_pass,app_store,false
player_0456,2024-12-11T05:52:30.000Z,2.28,starter_pack,carrier_billing,false
player_0462,2024-12-25T15:18:01.000Z,60.9,gem_bundle,google_play,false
player_0462,2024-12-25T19:43:36.000Z,48.85,starter_pack,google_play,false
player_0462,2024-12-27T10:13:02.000Z,29.6,monthly_card,carrier_billing,false
player_0462,2024-12-25T02:50:45.000Z,26.31,starter_pack,paypal,false
player_0462,2024-12-28T15:55:38.000Z,69.86,monthly_card,app_store,false
player_0462,2024-12-24T18:13:00.000Z,29.36,costume_box,app_store,false
player_0464,2024-10-14T07:50:04.000Z,38.61,gem_bundle,google_play,false
player_0464,2024-10-18T15:26:26.000Z,21.15,gem_bundle,app_store,false
player_0464,2024-10-14T17:47:25.000Z,37.4,costume_box,app_store,false
player_0465,2025-01-07T23:33:39.000Z,5.58,gem_bundle,google_play,false
player_0465,2025-01-04T09:21:10.000Z,2.36,gacha_pack,google_play,false
player_0465,2025-01-09T14:07:56.000Z,2.27,battle_pass,paypal,false
player_0465,2025-01-08T02:59:56.000Z,4.36,gem_bundle,app_store,false
player_0465,2025-01-10T07:47:46.000Z,5.88,gacha_pack,google_play,false
player_0465,2025-01-05T15:58:25.000Z,4.22,costume_box,app_store,false
player_0472,2024-10-08T22:22:51.000Z,10.25,gem_bundle,carrier_billing,false
player_0472,2024-10-08T14:09:22.000Z,13,battle_pass,carrier_billing,false
player_0472,2024-10-05T08:25:26.000Z,9,gem_bundle,google_play,false
player_0472,2024-10-08T12:39:13.000Z,11.42,battle_pass,paypal,false
player_0472,2024-10-08T16:51:56.000Z,16.08,battle_pass,app_store,false
player_0472,2024-10-08T05:57:03.000Z,12.24,gacha_pack,app_store,false
player_0479,2024-10-20T08:30:41.000Z,11.79,costume_box,paypal,false
player_0479,2024-10-21T16:31:52.000Z,14.58,battle_pass,carrier_billing,false
player_0479,2024-10-21T13:11:55.000Z,17.38,costume_box,carrier_billing,false
player_0479,2024-10-21T08:15:30.000Z,9.48,gem_bundle,paypal,false
player_0479,2024-10-22T14:19:19.000Z,12.53,costume_box,google_play,false
player_0479,2024-10-20T13:17:33.000Z,14.9,gem_bundle,google_play,false
player_0479,2024-10-22T22:17:10.000Z,15.87,starter_pack,google_play,false
player_0481,2024-10-10T11:53:20.000Z,25.14,gacha_pack,google_play,false
player_0481,2024-10-15T10:32:58.000Z,24.47,gacha_pack,carrier_billing,false
player_0481,2024-10-11T09:39:21.000Z,29.57,starter_pack,google_play,false
player_0481,2024-10-10T09:50:29.000Z,28.07,gem_bundle,app_store,false
player_0482,2024-11-28T21:05:09.000Z,7.21,monthly_card,google_play,false
player_0482,2024-11-28T02:02:44.000Z,8.54,monthly_card,carrier_billing,false
player_0484,2024-10-31T08:50:09.000Z,14.16,costume_box,carrier_billing,false
player_0484,2024-10-31T05:39:14.000Z,11.57,battle_pass,paypal,false
player_0484,2024-10-27T00:11:16.000Z,10.54,gem_bundle,carrier_billing,false
player_0484,2024-10-31T04:59:50.000Z,12.37,starter_pack,carrier_billing,false
player_0484,2024-10-31T04:54:11.000Z,14.2,costume_box,google_play,false
player_0484,2024-11-01T04:00:30.000Z,19.18,gem_bundle,app_store,false
player_0484,2024-10-28T15:12:23.000Z,19.3,battle_pass,google_play,false
player_0484,2024-10-27T18:32:23.000Z,23.13,battle_pass,paypal,false
player_0484,2024-10-28T10:28:10.000Z,15.76,costume_box,google_play,false
player_0484,2024-10-31T02:13:57.000Z,9.24,battle_pass,google_play,false
player_0484,2024-10-31T16:39:16.000Z,18.88,starter_pack,app_store,false
player_0484,2024-10-31T17:15:10.000Z,19.53,gem_bundle,google_play,false
player_0484,2024-10-31T20:31:13.000Z,25.22,costume_box,carrier_billing,false
player_0484,2024-10-28T11:26:15.000Z,14.07,starter_pack,app_store,false
player_0484,2024-10-26T20:41:16.000Z,12.6,monthly_card,paypal,false
player_0484,2024-10-29T19:14:22.000Z,23.56,costume_box,carrier_billing,false
player_0484,2024-10-29T13:40:56.000Z,13.42,battle_pass,app_store,false
player_0484,2024-10-30T02:27:05.000Z,16.51,costume_box,google_play,false
player_0484,2024-10-31T13:38:16.000Z,10.22,costume_box,paypal,false
player_0484,2024-11-01T03:15:23.000Z,12.47,gacha_pack,google_play,false
player_0487,2025-01-18T14:23:32.000Z,3.99,gem_bundle,carrier_billing,false
player_0487,2025-01-21T18:52:33.000Z,9.78,monthly_card,carrier_billing,false
player_0487,2025-01-16T20:35:39.000Z,4.94,gacha_pack,carrier_billing,false
player_0487,2025-01-18T05:11:18.000Z,8.84,gem_bundle,carrier_billing,false
player_0487,2025-01-19T12:55:48.000Z,4.21,gacha_pack,paypal,false
player_0487,2025-01-19T06:04:05.000Z,9.81,gacha_pack,paypal,false
player_0487,2025-01-21T23:37:57.000Z,4.24,costume_box,google_play,false
player_0489,2024-11-24T04:21:43.000Z,20.35,gacha_pack,carrier_billing,false
player_0489,2024-11-26T17:57:00.000Z,42.29,gacha_pack,paypal,false
player_0489,2024-11-22T21:08:49.000Z,34.83,starter_pack,paypal,false
player_0509,2024-11-13T07:41:15.000Z,26.11,gem_bundle,google_play,false
player_0509,2024-11-11T08:22:20.000Z,42.05,starter_pack,carrier_billing,false
player_0509,2024-11-14T21:25:16.000Z,43.6,monthly_card,paypal,false
player_0509,2024-11-11T21:19:47.000Z,48.54,battle_pass,app_store,false
player_0509,2024-11-14T08:53:16.000Z,47.69,battle_pass,carrier_billing,false
player_0509,2024-11-11T14:16:01.000Z,43.08,starter_pack,google_play,false
player_0509,2024-11-10T17:04:21.000Z,37.85,gacha_pack,carrier_billing,false
player_0509,2024-11-13T00:27:23.000Z,33.14,starter_pack,google_play,false
player_0509,2024-11-08T16:07:36.000Z,21.99,monthly_card,paypal,false
player_0509,2024-11-13T12:21:17.000Z,38.69,costume_box,carrier_billing,false
player_0509,2024-11-13T04:41:20.000Z,28.13,monthly_card,carrier_billing,false
player_0509,2024-11-11T07:28:00.000Z,39.02,gem_bundle,app_store,false
player_0509,2024-11-12T12:04:45.000Z,46.28,gacha_pack,carrier_billing,false
player_0509,2024-11-08T22:43:42.000Z,27.06,starter_pack,paypal,false
player_0509,2024-11-08T16:01:18.000Z,38.91,costume_box,app_store,false
player_0509,2024-11-13T10:16:21.000Z,35.01,costume_box,app_store,false
player_0509,2024-11-10T16:26:48.000Z,29.27,gacha_pack,paypal,false
player_0509,2024-11-13T03:40:55.000Z,24.81,starter_pack,paypal,false
player_0509,2024-11-09T20:03:37.000Z,48.69,monthly_card,google_play,false
player_0509,2024-11-11T23:14:12.000Z,26.47,monthly_card,app_store,false
player_0513,2025-01-14T01:53:53.000Z,9.33,starter_pack,paypal,false
player_0514,2024-12-12T03:18:31.000Z,14.93,battle_pass,app_store,false
player_0514,2024-12-12T15:25:20.000Z,15.02,gem_bundle,app_store,false
player_0514,2024-12-07T05:08:17.000Z,15.13,battle_pass,carrier_billing,false
player_0514,2024-12-10T20:57:40.000Z,14.33,gacha_pack,carrier_billing,false
player_0514,2024-12-13T01:02:04.000Z,7.81,costume_box,google_play,false
player_0519,2025-01-12T21:42:34.000Z,5.71,battle_pass,google_play,false
player_0519,2025-01-12T10:16:18.000Z,2.39,costume_box,carrier_billing,false
player_0519,2025-01-14T12:12:12.000Z,5.78,battle_pass,paypal,false
player_0527,2025-01-13T20:17:04.000Z,53.34,costume_box,carrier_billing,false
player_0527,2025-01-14T21:38:56.000Z,32.23,gacha_pack,carrier_billing,false
player_0527,2025-01-12T04:37:34.000Z,32.89,gacha_pack,app_store,false
player_0527,2025-01-14T18:39:56.000Z,64.58,starter_pack,carrier_billing,false
player_0527,2025-01-16T01:36:02.000Z,44.71,starter_pack,carrier_billing,false
player_0527,2025-01-13T06:56:48.000Z,39.65,starter_pack,paypal,false
player_0527,2025-01-12T08:25:11.000Z,62.99,monthly_card,google_play,false
player_0527,2025-01-18T12:09:50.000Z,64.24,costume_box,paypal,false
player_0527,2025-01-14T21:16:18.000Z,21.97,gem_bundle,paypal,false
player_0527,2025-01-13T01:47:09.000Z,35.43,gem_bundle,carrier_billing,false
player_0527,2025-01-12T04:05:55.000Z,61,starter_pack,app_store,false
player_0527,2025-01-14T11:52:53.000Z,28.75,costume_box,google_play,false
player_0527,2025-01-18T02:01:46.000Z,21.95,costume_box,google_play,false
player_0527,2025-01-16T04:23:57.000Z,42.59,gacha_pack,google_play,false
player_0527,2025-01-16T11:56:12.000Z,59.79,starter_pack,carrier_billing,false
player_0527,2025-01-14T07:35:41.000Z,35.15,costume_box,app_store,false
player_0527,2025-01-13T02:21:11.000Z,43.99,starter_pack,carrier_billing,false
player_0536,2025-01-24T00:52:45.000Z,8.09,costume_box,carrier_billing,false
player_0536,2025-01-21T04:32:34.000Z,4.45,gacha_pack,carrier_billing,false
player_0536,2025-01-24T20:00:06.000Z,11.43,gacha_pack,app_store,false
player_0536,2025-01-18T13:51:27.000Z,5.65,costume_box,google_play,false
player_0536,2025-01-23T23:30:11.000Z,10.92,gacha_pack,carrier_billing,false
player_0536,2025-01-21T17:09:09.000Z,8.26,monthly_card,carrier_billing,false
player_0536,2025-01-20T03:33:53.000Z,4.75,gacha_pack,app_store,false
player_0537,2025-01-17T02:05:33.000Z,8.91,gacha_pack,carrier_billing,false
player_0537,2025-01-14T13:23:16.000Z,7.87,starter_pack,app_store,false
player_0537,2025-01-17T20:18:38.000Z,8.69,starter_pack,paypal,false
player_0537,2025-01-16T19:40:48.000Z,4.78,gacha_pack,google_play,false
player_0537,2025-01-17T09:38:47.000Z,7.8,starter_pack,paypal,true
player_0537,2025-01-13T19:18:28.000Z,7.3,gem_bundle,google_play,false
player_0537,2025-01-16T13:42:00.000Z,6.03,gacha_pack,google_play,false
player_0537,2025-01-12T20:47:38.000Z,5.35,gem_bundle,carrier_billing,false
player_0554,2024-12-06T21:44:04.000Z,2.44,monthly_card,carrier_billing,false
player_0554,2024-12-08T22:43:15.000Z,6.14,starter_pack,paypal,false
player_0555,2024-10-14T10:18:12.000Z,10.82,starter_pack,app_store,false
player_0555,2024-10-17T11:26:17.000Z,8.06,monthly_card,carrier_billing,false
player_0555,2024-10-17T02:35:50.000Z,7.11,starter_pack,google_play,false
player_0555,2024-10-12T08:32:32.000Z,9.07,gem_bundle,app_store,false
player_0555,2024-10-16T13:58:13.000Z,11.33,gem_bundle,paypal,false
player_0555,2024-10-15T14:01:14.000Z,5.29,battle_pass,google_play,false
player_0555,2024-10-16T07:24:38.000Z,4.58,monthly_card,carrier_billing,false
player_0561,2024-11-08T02:26:28.000Z,7.36,battle_pass,app_store,false
player_0561,2024-11-10T06:51:25.000Z,10.84,starter_pack,paypal,false
player_0561,2024-11-08T07:06:35.000Z,11.57,costume_box,carrier_billing,false
player_0561,2024-11-10T05:55:49.000Z,11.85,starter_pack,paypal,false
player_0561,2024-11-13T02:06:46.000Z,8.43,costume_box,app_store,false
player_0561,2024-11-09T13:20:13.000Z,9.58,starter_pack,carrier_billing,false
player_0562,2024-12-31T16:04:43.000Z,11.29,gem_bundle,paypal,false
player_0562,2024-12-26T02:54:01.000Z,16.4,gem_bundle,google_play,false
player_0562,2024-12-31T04:17:50.000Z,23.22,starter_pack,app_store,false
player_0562,2024-12-28T04:40:43.000Z,22.75,gacha_pack,google_play,false
player_0562,2025-01-01T15:00:11.000Z,25.28,gacha_pack,carrier_billing,false
player_0562,2024-12-30T22:17:14.000Z,10.55,starter_pack,paypal,false
player_0562,2024-12-26T16:06:54.000Z,20.19,battle_pass,paypal,false
player_0562,2024-12-27T11:24:08.000Z,14.44,costume_box,paypal,false
player_0562,2024-12-31T12:16:20.000Z,19.8,starter_pack,app_store,false
player_0562,2025-01-01T22:52:37.000Z,24.84,monthly_card,paypal,false
player_0562,2024-12-27T02:18:50.000Z,22.81,gem_bundle,paypal,false
player_0562,2024-12-28T10:13:48.000Z,15.55,costume_box,app_store,false
player_0562,2024-12-30T12:31:56.000Z,21.1,gacha_pack,carrier_billing,false
player_0566,2024-11-16T09:02:27.000Z,5.92,gacha_pack,paypal,false
player_0566,2024-11-17T03:47:23.000Z,4.93,gacha_pack,app_store,false
player_0566,2024-11-16T11:59:31.000Z,3.92,monthly_card,app_store,false
player_0566,2024-11-18T00:20:42.000Z,3.5,battle_pass,carrier_billing,false
player_0566,2024-11-14T12:31:16.000Z,2.63,costume_box,carrier_billing,false
player_0566,2024-11-15T11:37:31.000Z,5.74,starter_pack,google_play,false
player_0566,2024-11-13T13:38:00.000Z,6.31,gem_bundle,carrier_billing,false
player_0566,2024-11-13T06:10:34.000Z,5.66,monthly_card,paypal,true
player_0572,2024-12-17T04:39:30.000Z,26.41,gem_bundle,google_play,false
player_0572,2024-12-16T14:50:32.000Z,14.76,monthly_card,app_store,false
player_0573,2025-01-28T12:36:00.000Z,13.39,gacha_pack,carrier_billing,false
player_0573,2025-01-29T10:09:45.000Z,14.44,gem_bundle,paypal,false
player_0573,2025-01-29T05:01:32.000Z,9.98,starter_pack,google_play,false
player_0573,2025-01-29T08:31:05.000Z,8.22,starter_pack,google_play,false
player_0573,2025-01-27T10:05:01.000Z,11.92,monthly_card,app_store,false
player_0573,2025-01-30T11:23:46.000Z,13.53,gacha_pack,paypal,false
player_0573,2025-01-25T23:52:32.000Z,15.31,gem_bundle,carrier_billing,false
player_0573,2025-01-31T10:12:52.000Z,7.07,gem_bundle,app_store,false
player_0573,2025-01-26T15:36:36.000Z,12.75,gacha_pack,app_store,false
player_0573,2025-01-31T11:24:49.000Z,6.13,battle_pass,paypal,false
player_0573,2025-01-26T16:47:14.000Z,6.62,starter_pack,paypal,false
player_0573,2025-01-31T12:12:47.000Z,13.74,gacha_pack,paypal,false
player_0573,2025-01-29T09:14:05.000Z,5.87,monthly_card,google_play,false
player_0573,2025-01-29T15:48:14.000Z,9.44,gem_bundle,paypal,false
player_0573,2025-01-28T14:29:56.000Z,12.01,battle_pass,app_store,false
player_0573,2025-01-29T12:11:23.000Z,10.22,costume_box,google_play,false
player_0573,2025-02-01T01:57:48.000Z,5.54,battle_pass,carrier_billing,false
player_0573,2025-01-30T00:58:10.000Z,15.28,gem_bundle,google_play,false
player_0577,2025-01-30T16:32:53.000Z,2.35,battle_pass,app_store,false
player_0577,2025-01-28T09:18:59.000Z,1.87,starter_pack,paypal,false
player_0580,2024-10-06T06:23:29.000Z,14.33,gem_bundle,app_store,false
player_0580,2024-10-08T10:04:38.000Z,16.49,monthly_card,app_store,false
player_0580,2024-10-08T15:18:56.000Z,7.69,monthly_card,app_store,false
player_0580,2024-10-12T04:54:25.000Z,7.72,starter_pack,app_store,false
player_0580,2024-10-09T13:01:12.000Z,12.72,starter_pack,carrier_billing,false
player_0580,2024-10-07T13:18:43.000Z,6.97,gacha_pack,app_store,false
player_0580,2024-10-12T06:54:03.000Z,11.32,battle_pass,paypal,false
player_0583,2025-02-03T19:18:34.000Z,54.28,costume_box,app_store,false
player_0583,2025-02-02T03:11:24.000Z,35.87,costume_box,carrier_billing,false
player_0583,2025-02-05T16:22:11.000Z,67.73,gacha_pack,carrier_billing,false
player_0583,2025-02-06T22:11:48.000Z,51.87,costume_box,carrier_billing,false
player_0583,2025-02-04T03:12:12.000Z,53.35,costume_box,carrier_billing,false
player_0583,2025-02-06T08:19:22.000Z,58.52,costume_box,paypal,false
player_0583,2025-02-01T20:38:08.000Z,36.34,monthly_card,app_store,false
player_0583,2025-02-01T14:23:43.000Z,39.94,costume_box,paypal,false
player_0583,2025-02-03T21:02:00.000Z,66.27,starter_pack,google_play,false
player_0583,2025-02-03T20:27:52.000Z,47.85,battle_pass,app_store,false
player_0583,2025-02-04T12:20:38.000Z,58.97,costume_box,google_play,false
player_0583,2025-02-02T18:19:32.000Z,53.26,starter_pack,google_play,false
player_0583,2025-02-01T10:16:35.000Z,64.36,costume_box,paypal,false
player_0583,2025-02-03T00:30:52.000Z,56.46,costume_box,paypal,false
player_0583,2025-02-02T00:05:59.000Z,31.6,battle_pass,paypal,false
player_0583,2025-02-04T04:24:27.000Z,66.63,battle_pass,google_play,false
player_0585,2025-01-14T06:44:39.000Z,109.59,battle_pass,app_store,false
player_0585,2025-01-12T15:19:40.000Z,106.3,gacha_pack,carrier_billing,false
player_0585,2025-01-11T18:54:25.000Z,72.92,gacha_pack,paypal,false
player_0585,2025-01-13T06:00:12.000Z,43.26,battle_pass,app_store,false
player_0585,2025-01-12T01:47:27.000Z,53.28,gem_bundle,paypal,false
player_0585,2025-01-08T18:17:22.000Z,109.55,costume_box,google_play,false
player_0585,2025-01-13T00:27:37.000Z,71.9,monthly_card,carrier_billing,false
player_0585,2025-01-09T18:25:28.000Z,81.35,starter_pack,carrier_billing,false
player_0585,2025-01-12T17:09:46.000Z,40.65,battle_pass,carrier_billing,false
player_0585,2025-01-08T06:38:34.000Z,109.41,costume_box,carrier_billing,false
player_0586,2024-11-02T16:38:52.000Z,3.46,battle_pass,paypal,false
player_0588,2024-11-27T16:26:59.000Z,6.54,costume_box,paypal,false
player_0588,2024-12-01T05:57:37.000Z,3.13,monthly_card,paypal,false
player_0588,2024-12-02T10:57:46.000Z,3.79,starter_pack,app_store,false
player_0602,2024-10-02T10:39:09.000Z,0.99,gacha_pack,google_play,false
player_0602,2024-10-02T17:57:34.000Z,1.52,monthly_card,google_play,false
player_0602,2024-10-08T17:50:17.000Z,0.99,gacha_pack,carrier_billing,false
player_0605,2024-10-22T17:02:54.000Z,16.29,monthly_card,google_play,false
player_0605,2024-10-21T12:50:27.000Z,24.99,gacha_pack,paypal,false
player_0605,2024-10-20T01:33:51.000Z,27.82,monthly_card,google_play,false
player_0605,2024-10-19T03:48:43.000Z,28.06,costume_box,carrier_billing,false
player_0606,2025-01-20T11:11:25.000Z,1.49,battle_pass,google_play,false
player_0606,2025-01-23T05:31:06.000Z,4.18,monthly_card,app_store,false
player_0606,2025-01-25T11:46:31.000Z,3.3,starter_pack,app_store,false
player_0608,2025-01-10T22:36:14.000Z,5.29,battle_pass,carrier_billing,false
player_0608,2025-01-12T19:58:23.000Z,11.59,gem_bundle,carrier_billing,false
player_0608,2025-01-11T01:17:29.000Z,5.66,starter_pack,google_play,false
player_0608,2025-01-10T15:39:34.000Z,13.52,gem_bundle,paypal,false
player_0608,2025-01-12T05:03:15.000Z,6.18,costume_box,carrier_billing,false
player_0608,2025-01-16T11:46:19.000Z,10.61,costume_box,carrier_billing,false
player_0608,2025-01-16T00:12:41.000Z,12.89,gem_bundle,paypal,false
player_0608,2025-01-14T06:37:56.000Z,6.9,starter_pack,google_play,false
player_0609,2025-01-12T09:45:58.000Z,15.95,gem_bundle,paypal,false
player_0609,2025-01-08T08:01:11.000Z,14.86,battle_pass,google_play,true
player_0609,2025-01-07T21:51:08.000Z,11.34,costume_box,google_play,false
player_0609,2025-01-11T12:35:36.000Z,13.09,gem_bundle,app_store,false
player_0616,2024-10-09T11:19:01.000Z,2.59,monthly_card,app_store,false
player_0616,2024-10-05T14:06:14.000Z,4.43,costume_box,app_store,false
player_0616,2024-10-09T03:37:58.000Z,1.88,monthly_card,google_play,false
player_0619,2024-11-12T16:18:12.000Z,6.64,gem_bundle,carrier_billing,false
player_0623,2025-01-19T08:52:23.000Z,0.99,gem_bundle,carrier_billing,false
player_0623,2025-01-20T10:27:35.000Z,0.99,gacha_pack,carrier_billing,false
player_0627,2024-11-05T14:34:24.000Z,11.48,costume_box,carrier_billing,false
player_0630,2024-10-26T19:36:31.000Z,4.32,costume_box,google_play,false
player_0630,2024-10-31T06:58:27.000Z,4.87,battle_pass,paypal,false
player_0630,2024-10-30T23:13:29.000Z,2.21,costume_box,paypal,false
player_0630,2024-10-31T01:43:15.000Z,2.33,battle_pass,carrier_billing,false
player_0630,2024-10-28T08:54:43.000Z,1.9,monthly_card,app_store,false
player_0630,2024-10-27T08:47:46.000Z,4.99,gem_bundle,carrier_billing,false
player_0634,2024-10-17T21:41:56.000Z,42.04,gem_bundle,app_store,false
player_0634,2024-10-17T02:44:06.000Z,38.25,starter_pack,paypal,false
player_0634,2024-10-17T02:53:48.000Z,47.48,gem_bundle,app_store,false
player_0634,2024-10-17T09:55:38.000Z,24.15,gacha_pack,carrier_billing,false
player_0634,2024-10-13T17:55:12.000Z,33.25,gem_bundle,carrier_billing,false
player_0634,2024-10-13T09:33:13.000Z,35.19,battle_pass,google_play,false
player_0634,2024-10-13T22:00:39.000Z,24.42,battle_pass,paypal,false
player_0645,2025-01-01T19:28:58.000Z,23.32,gacha_pack,carrier_billing,false
player_0645,2025-01-04T12:55:34.000Z,32.86,gacha_pack,app_store,false
player_0645,2025-01-01T13:17:35.000Z,30.31,gacha_pack,app_store,false
player_0647,2024-11-22T05:04:31.000Z,18.43,gem_bundle,app_store,false
player_0647,2024-11-24T12:43:22.000Z,10.39,monthly_card,carrier_billing,false
player_0647,2024-11-24T16:21:08.000Z,7.01,gacha_pack,google_play,false
player_0647,2024-11-23T01:46:01.000Z,7.12,battle_pass,app_store,false
player_0647,2024-11-21T10:35:56.000Z,18.59,gem_bundle,paypal,false
player_0647,2024-11-23T05:34:07.000Z,9.65,starter_pack,app_store,false
player_0647,2024-11-20T15:06:04.000Z,17.97,gacha_pack,google_play,false
player_0648,2024-10-22T11:32:41.000Z,24.22,gacha_pack,google_play,false
player_0648,2024-10-21T22:55:35.000Z,13.09,starter_pack,google_play,false
player_0648,2024-10-28T01:45:04.000Z,17.88,costume_box,paypal,false
player_0648,2024-10-21T19:35:37.000Z,17.42,starter_pack,paypal,false
player_0661,2024-10-17T03:18:26.000Z,9.35,starter_pack,app_store,false
player_0665,2024-11-08T21:22:56.000Z,0.99,monthly_card,carrier_billing,false
player_0665,2024-11-12T16:36:10.000Z,0.99,starter_pack,paypal,false
player_0667,2024-11-17T15:08:00.000Z,10.39,gacha_pack,app_store,false
player_0670,2024-12-29T03:34:56.000Z,0.99,costume_box,paypal,false
player_0670,2024-12-24T19:04:09.000Z,0.99,gacha_pack,app_store,false
player_0670,2024-12-29T07:21:28.000Z,0.99,gem_bundle,google_play,false
player_0674,2025-01-15T06:45:46.000Z,2.8,battle_pass,app_store,false
player_0674,2025-01-16T22:28:20.000Z,3.62,gacha_pack,app_store,false
player_0674,2025-01-11T18:16:38.000Z,1.45,starter_pack,google_play,false
player_0693,2025-02-02T12:56:58.000Z,10.19,gem_bundle,app_store,false
player_0699,2024-10-15T15:57:51.000Z,73.19,gacha_pack,app_store,false
player_0699,2024-10-15T12:40:55.000Z,147.66,starter_pack,paypal,false
player_0699,2024-10-16T12:24:27.000Z,114.95,gacha_pack,google_play,false
player_0699,2024-10-14T23:22:13.000Z,131,gacha_pack,paypal,false
player_0699,2024-10-16T00:29:06.000Z,96.51,gem_bundle,google_play,false
player_0699,2024-10-17T03:39:16.000Z,145.74,gacha_pack,app_store,false
player_0702,2024-12-06T00:52:07.000Z,1.66,starter_pack,carrier_billing,false
