game_user_id,install_date,ua_cost,ltv_d3,ltv_d7,ltv_d30,ltv_d90,is_payer_by_d3,is_payer_by_d7,is_payer_by_d30,is_payer_by_d90,profit_d90,late_monetizer_flag,false_early_payer_flag,active_days_w7d,sessions_cnt_w7d,max_level_w7d
player_00294,2024-10-19,6.05,0,0,0,0,0,0,0,0,-6.05,0,0,4,21,16
player_00295,2024-10-18,7.58,0,0,0,0,0,0,0,0,-7.58,0,0,0,0,2
player_00296,2024-11-13,5.19,0,0,0,0,0,0,0,0,-5.19,0,0,1,4,5
player_00297,2024-10-22,5.55,0,0,0,0,0,0,0,0,-5.55,0,0,3,9,10
player_00298,2024-12-02,0,0,0,0,0,0,0,0,0,0,0,0,2,10,3
player_00299,2024-12-10,5.52,0,0,0,0,0,0,0,0,-5.52,0,0,5,25,16
player_00300,2024-10-14,3.31,0,0,0,0,0,0,0,0,-3.31,0,0,0,0,4
player_00301,2024-11-24,5.03,0,0,0,0,0,0,0,0,-5.03,0,0,1,5,14
player_00302,2024-12-20,1.51,0,0,0,0,0,0,0,0,-1.51,0,0,0,0,3
player_00303,2024-11-12,2.16,0,0,0,0,0,0,0,0,-2.16,0,0,0,0,5
player_00304,2024-12-23,6.32,0,0,0,0,0,0,0,0,-6.32,0,0,1,4,8
player_00305,2024-11-13,4.31,0,0,0,0,0,0,0,0,-4.31,0,0,1,5,16
player_00306,2024-10-20,1.96,0,0,0,0,0,0,0,0,-1.96,0,0,0,0,2
player_00307,2024-10-26,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6
player_00308,2024-12-01,3.59,0,0,423.94,423.94,0,0,1,1,420.35,1,0,2,11,11
player_00309,2024-11-18,1.52,0,0,0,0,0,0,0,0,-1.52,0,0,2,9,17
player_00310,2024-10-12,0,0,0,0,0,0,0,0,0,0,0,0,3,16,15
player_00311,2024-10-16,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9
player_00312,2024-11-27,6.33,0,0,0,0,0,0,0,0,-6.33,0,0,5,25,23
player_00313,2024-11-21,2.32,0,0,0,0,0,0,0,0,-2.32,0,0,0,0,2
player_00314,2024-12-24,4.49,0,0,0,0,0,0,0,0,-4.49,0,0,0,0,1
player_00315,2024-10-17,6.76,0,0,0,0,0,0,0,0,-6.76,0,0,1,4,4
player_00316,2024-12-07,7.9,0,0,0,0,0,0,0,0,-7.9,0,0,0,0,5
player_00317,2024-12-04,2.85,0,0,0,0,0,0,0,0,-2.85,0,0,0,0,3
player_00318,2024-11-03,2.29,0,0,0,0,0,0,0,0,-2.29,0,0,2,8,8
player_00319,2024-12-23,5.06,0,0,0,0,0,0,0,0,-5.06,0,0,1,4,7
player_00320,2024-10-12,0,0,0,0,0,0,0,0,0,0,0,0,4,20,16
player_00321,2024-11-27,4.06,0,0,0,0,0,0,0,0,-4.06,0,0,1,5,6
player_00322,2024-12-09,6.81,0,0,186.86,186.86,0,0,1,1,180.05,1,0,6,36,18
player_00323,2024-12-15,2.86,0,0,0,0,0,0,0,0,-2.86,0,0,0,0,2
player_00324,2024-10-06,0,0,0,0,0,0,0,0,0,0,0,0,4,16,13
player_00325,2024-10-31,6.59,0,0,0,0,0,0,0,0,-6.59,0,0,5,26,22
player_00326,2024-10-19,3.67,0,0,0,0,0,0,0,0,-3.67,0,0,1,4,5
player_00327,2024-12-29,3.83,0,0,0,0,0,0,0,0,-3.83,0,0,0,0,2
player_00328,2024-12-08,5.78,214.88,321.56,582.76,582.76,1,1,1,1,576.98,0,0,3,15,8
player_00329,2024-11-12,5.09,0,0,0,0,0,0,0,0,-5.09,0,0,4,19,9
player_00330,2024-10-31,6.65,0,0,0,0,0,0,0,0,-6.65,0,0,5,25,17
player_00331,2024-12-11,3.82,0,0,0,0,0,0,0,0,-3.82,0,0,2,6,9
player_00332,2024-12-24,2.14,0,0,0,0,0,0,0,0,-2.14,0,0,0,0,5
player_00333,2024-12-29,4.49,0,0,0,0,0,0,0,0,-4.49,0,0,0,0,2
player_00334,2024-11-07,7.22,0,0,0,0,0,0,0,0,-7.22,0,0,5,26,20
player_00335,2024-12-21,6.76,0,0,0,0,0,0,0,0,-6.76,0,0,4,20,19
player_00336,2024-11-28,2.07,157.02,162.97,164.16,750.72,1,1,1,1,748.65,0,0,6,31,34
player_00337,2024-12-29,1.92,0,123.16,321.34,321.34,0,1,1,1,319.42,0,0,2,12,17
player_00338,2024-11-03,3.59,0,0,0,0,0,0,0,0,-3.59,0,0,3,15,13
player_00339,2024-11-30,6.36,0,0,162.41,172.72,0,0,1,1,166.36,1,0,4,20,19
player_00340,2024-10-29,6.08,0,0,0,0,0,0,0,0,-6.08,0,0,1,3,7
player_00341,2024-11-29,7.49,0,0,296.8,296.8,0,0,1,1,289.31,1,0,5,30,11
player_00342,2024-11-08,2.15,22.4,84.12,155.23,412.73,1,1,1,1,410.58,0,0,1,4,14
player_00343,2024-11-23,7.48,0,0,0,0,0,0,0,0,-7.48,0,0,6,36,31
player_00344,2024-12-11,4.09,0,0,0,0,0,0,0,0,-4.09,0,0,1,2,4
player_00345,2024-11-27,0,0,0,0,0,0,0,0,0,0,0,0,4,13,6
player_00346,2024-10-23,4.17,0,0,0,0,0,0,0,0,-4.17,0,0,5,30,20
player_00347,2024-11-21,6.07,8.76,8.76,8.76,8.76,1,1,1,1,2.69,0,1,0,0,4
player_00348,2024-11-30,3.72,0,0,0,0,0,0,0,0,-3.72,0,0,3,15,16
player_00349,2024-10-26,4.19,0,0,0,0,0,0,0,0,-4.19,0,0,1,4,4
player_00350,2024-10-20,1.51,0,0,0,0,0,0,0,0,-1.51,0,0,0,0,2
player_00351,2024-11-01,1.53,0,22.45,22.45,52.42,0,1,1,1,50.89,0,0,3,15,18
player_00352,2024-10-01,6.87,0,0,0,0,0,0,0,0,-6.87,0,0,7,42,18
player_00353,2024-12-15,7.58,0,0,0,0,0,0,0,0,-7.58,0,0,1,4,18
player_00354,2024-11-29,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
player_00355,2024-10-16,3.64,0,0,0,0,0,0,0,0,-3.64,0,0,1,3,3
player_00356,2024-11-20,2.13,0,0,0,0,0,0,0,0,-2.13,0,0,0,0,5
player_00357,2024-12-19,6.18,0,0,0,0,0,0,0,0,-6.18,0,0,4,20,20
player_00358,2024-11-18,6.1,0,0,0,0,0,0,0,0,-6.1,0,0,5,26,19
player_00359,2024-11-06,4.21,0,0,0,0,0,0,0,0,-4.21,0,0,6,36,17
player_00360,2024-12-02,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5
player_00361,2024-11-16,2.78,0,0,0,0,0,0,0,0,-2.78,0,0,0,0,1
player_00362,2024-10-02,5.51,0,0,11.01,129.18,0,0,1,1,123.67,1,0,1,5,23
player_00363,2024-12-28,4.86,0,0,0,0,0,0,0,0,-4.86,0,0,1,5,11
player_00364,2024-11-26,4.43,0,0,0,0,0,0,0,0,-4.43,0,0,1,4,5
player_00365,2024-10-07,2.32,0,0,0,0,0,0,0,0,-2.32,0,0,0,0,7
player_00366,2024-10-17,2.29,0,0,0,0,0,0,0,0,-2.29,0,0,3,16,17
player_00367,2024-10-16,7.5,0,0,0,0,0,0,0,0,-7.5,0,0,3,12,12
player_00368,2024-10-16,4.28,0,0,0,0,0,0,0,0,-4.28,0,0,0,0,7
player_00369,2024-11-28,6.28,0,0,0,0,0,0,0,0,-6.28,0,0,3,13,14
player_00370,2024-12-20,7.22,0,0,0,0,0,0,0,0,-7.22,0,0,4,20,22
player_00371,2024-12-09,3.89,0,0,0,0,0,0,0,0,-3.89,0,0,7,35,18
player_00372,2024-10-16,5.23,0,0,0,0,0,0,0,0,-5.23,0,0,4,21,13
player_00373,2024-10-05,6.34,0,0,0,0,0,0,0,0,-6.34,0,0,3,15,10
player_00374,2024-11-09,6.93,0,0,0,0,0,0,0,0,-6.93,0,0,5,26,21
player_00375,2024-10-27,2.77,0,0,0,0,0,0,0,0,-2.77,0,0,3,16,19
player_00376,2024-10-26,0,0,0,0,0,0,0,0,0,0,0,0,2,8,8
player_00377,2024-11-10,2.08,0,0,0,0,0,0,0,0,-2.08,0,0,1,3,2
player_00378,2024-11-30,4.88,0,0,0,0,0,0,0,0,-4.88,0,0,1,5,8
player_00379,2024-11-02,1.74,0,0,0,0,0,0,0,0,-1.74,0,0,0,0,2
player_00380,2024-12-04,7.43,0,0,0,0,0,0,0,0,-7.43,0,0,0,0,4
player_00381,2024-12-25,4.91,0,0,0,0,0,0,0,0,-4.91,0,0,1,4,8
player_00382,2024-10-25,6.24,0,0,0,0,0,0,0,0,-6.24,0,0,4,19,5
player_00383,2024-12-14,5.06,0,0,0,0,0,0,0,0,-5.06,0,0,4,20,12
player_00384,2024-12-06,2.1,0,0,0,0,0,0,0,0,-2.1,0,0,0,0,2
player_00385,2024-12-15,0,0,0,0,0,0,0,0,0,0,0,0,3,18,16
player_00386,2024-10-05,6.23,0,0,0,0,0,0,0,0,-6.23,0,0,2,6,8
player_00387,2024-11-27,2.39,0,0,0,0,0,0,0,0,-2.39,0,0,0,0,5
player_00388,2024-11-12,3.58,0,0,0,0,0,0,0,0,-3.58,0,0,2,8,16
player_00389,2024-11-11,3.26,0,0,0,0,0,0,0,0,-3.26,0,0,1,3,2
player_00390,2024-11-22,3.52,0,0,0,0,0,0,0,0,-3.52,0,0,1,4,7
player_00391,2024-12-29,1.72,0,0,0,0,0,0,0,0,-1.72,0,0,1,4,10
player_00392,2024-12-25,2.43,0,0,0,0,0,0,0,0,-2.43,0,0,1,4,7
player_00393,2024-12-06,7.03,0,0,0,0,0,0,0,0,-7.03,0,0,1,4,4
player_00394,2024-10-06,2.47,0,0,0,0,0,0,0,0,-2.47,0,0,0,0,5
player_00395,2024-12-29,5.52,0,23.15,217.36,217.36,0,1,1,1,211.84,0,0,2,10,20
player_00396,2024-12-24,1.82,0,0,0,0,0,0,0,0,-1.82,0,0,6,30,13
player_00397,2024-11-28,5.65,0,0,0,0,0,0,0,0,-5.65,0,0,0,0,11
player_00398,2024-10-28,4.49,0,0,0,0,0,0,0,0,-4.49,0,0,4,20,21
player_00399,2024-12-09,6.56,0,0,0,0,0,0,0,0,-6.56,0,0,2,8,19
player_00400,2024-10-21,7.89,0,0,0,0,0,0,0,0,-7.89,0,0,5,30,11
player_00401,2024-11-06,7.26,0,0,0,0,0,0,0,0,-7.26,0,0,2,6,3
player_00402,2024-10-18,1.73,0,0,0,0,0,0,0,0,-1.73,0,0,0,0,5
player_00403,2024-12-19,3.67,0,0,0,0,0,0,0,0,-3.67,0,0,1,3,5
player_00404,2024-10-09,4.06,0,0,0,0,0,0,0,0,-4.06,0,0,1,3,5
player_00405,2024-12-16,2.07,0,0,0,0,0,0,0,0,-2.07,0,0,4,20,20
player_00406,2024-10-24,3.16,0,0,0,0,0,0,0,0,-3.16,0,0,3,15,10
player_00407,2024-12-04,7.51,0,0,0,0,0,0,0,0,-7.51,0,0,0,0,10
player_00408,2024-10-27,4.76,0,0,0,0,0,0,0,0,-4.76,0,0,3,17,14
player_00409,2024-10-19,6.46,0,0,18.05,120.88,0,0,1,1,114.42,1,0,0,0,10
player_00410,2024-10-31,2.9,0,0,0,0,0,0,0,0,-2.9,0,0,2,10,21
player_00411,2024-10-06,2.74,0,0,94.81,94.81,0,0,1,1,92.07,1,0,2,9,4
player_00412,2024-10-18,5.91,0,0,0,0,0,0,0,0,-5.91,0,0,2,8,8
player_00413,2024-11-08,0,0,0,0,0,0,0,0,0,0,0,0,2,10,20
player_00414,2024-11-24,7.36,0,0,0,0,0,0,0,0,-7.36,0,0,6,32,25
player_00415,2024-12-10,6.56,1.03,44.76,484.54,484.54,1,1,1,1,477.98,0,0,5,20,11
player_00416,2024-11-22,5.68,0,0,0,0,0,0,0,0,-5.68,0,0,1,4,9
player_00417,2024-10-26,2.12,0,0,0,0,0,0,0,0,-2.12,0,0,2,8,10
player_00418,2024-11-09,2.76,0,0,0,0,0,0,0,0,-2.76,0,0,1,3,3
player_00419,2024-11-30,1.6,0,0,0,0,0,0,0,0,-1.6,0,0,3,17,25
player_00420,2024-11-28,5.27,0,0,0,0,0,0,0,0,-5.27,0,0,0,0,6
player_00421,2024-10-27,7.61,0,0,0,0,0,0,0,0,-7.61,0,0,0,0,6
player_00422,2024-11-08,7,0,0,0,0,0,0,0,0,-7,0,0,5,27,18
player_00423,2024-10-17,4.34,0,0,0,0,0,0,0,0,-4.34,0,0,5,30,11
player_00424,2024-10-04,1.65,0,0,0,0,0,0,0,0,-1.65,0,0,0,0,4
player_00425,2024-10-21,3.73,0,0,0,0,0,0,0,0,-3.73,0,0,3,16,16
player_00426,2024-12-26,5.59,0,0,353.9,353.9,0,0,1,1,348.31,1,0,2,10,14
player_00427,2024-10-15,0,0,0,0,0,0,0,0,0,0,0,0,2,11,19
player_00428,2024-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
player_00429,2024-11-06,3.89,0,0,0,0,0,0,0,0,-3.89,0,0,0,0,8
player_00430,2024-10-19,6.53,0,0,0,0,0,0,0,0,-6.53,0,0,1,5,8
player_00431,2024-10-01,6.8,0,0,0,0,0,0,0,0,-6.8,0,0,4,20,13
player_00432,2024-10-26,3.28,0,0,0,0,0,0,0,0,-3.28,0,0,1,4,3
player_00433,2024-10-11,6.82,0,0,0,0,0,0,0,0,-6.82,0,0,0,0,4
player_00434,2024-12-16,2.6,0,0,0,0,0,0,0,0,-2.6,0,0,2,10,24
player_00435,2024-11-19,3.36,0,0,0,0,0,0,0,0,-3.36,0,0,2,11,8
player_00436,2024-11-24,5.18,0,0,227.83,227.83,0,0,1,1,222.65,1,0,2,10,10
player_00437,2024-12-06,2.86,0,0,0,0,0,0,0,0,-2.86,0,0,5,26,20
player_00438,2024-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
player_00439,2024-10-19,6.65,0,0,0,0,0,0,0,0,-6.65,0,0,0,0,3
player_00440,2024-10-31,1.72,0,0,9.66,280.03,0,0,1,1,278.31,1,0,6,31,14
player_00441,2024-12-19,2.69,0,0,0,0,0,0,0,0,-2.69,0,0,3,12,14
player_00442,2024-10-14,4.19,0,0,0,0,0,0,0,0,-4.19,0,0,1,4,9
player_00443,2024-10-24,5.2,0,0,0,0,0,0,0,0,-5.2,0,0,4,20,17
player_00444,2024-11-15,5.24,0,0,0,0,0,0,0,0,-5.24,0,0,4,17,14
player_00445,2024-11-18,3.44,0,0,0,0,0,0,0,0,-3.44,0,0,5,30,21
player_00446,2024-11-17,7.87,0,0,0,0,0,0,0,0,-7.87,0,0,1,4,8
player_00447,2024-12-19,2.85,0,0,0,0,0,0,0,0,-2.85,0,0,6,30,34
player_00448,2024-10-06,1.93,0,0,0,0,0,0,0,0,-1.93,0,0,2,6,6
player_00449,2024-10-18,1.75,0,0,0,0,0,0,0,0,-1.75,0,0,0,0,3
player_00450,2024-11-22,2.41,0,0,0,0,0,0,0,0,-2.41,0,0,4,20,24
player_00451,2024-10-01,6.76,0,0,0,0,0,0,0,0,-6.76,0,0,2,8,8
player_00452,2024-10-16,2.46,0,0,0,0,0,0,0,0,-2.46,0,0,1,5,9
player_00453,2024-12-27,3.75,0,0,0,0,0,0,0,0,-3.75,0,0,3,18,21
player_00454,2024-12-16,1.83,0,0,0,0,0,0,0,0,-1.83,0,0,0,0,1
player_00455,2024-12-23,1.83,0,0,69.88,69.88,0,0,1,1,68.05,1,0,1,4,9
player_00456,2024-11-22,2.56,0,0,0,0,0,0,0,0,-2.56,0,0,0,0,5
player_00457,2024-11-13,2.75,0,0,0,0,0,0,0,0,-2.75,0,0,1,4,6
player_00458,2024-11-01,0,31.76,86.36,106.95,131.1,1,1,1,1,131.1,0,0,4,21,13
player_00459,2024-11-13,5.52,0,0,0,0,0,0,0,0,-5.52,0,0,6,36,19
player_00460,2024-12-12,1.82,0,0,0,0,0,0,0,0,-1.82,0,0,3,16,20
player_00461,2024-12-29,6.17,0,0,0,0,0,0,0,0,-6.17,0,0,0,0,3
player_00462,2024-10-08,1.82,0,0,0,0,0,0,0,0,-1.82,0,0,4,24,20
player_00463,2024-12-13,4.31,0,0,0,0,0,0,0,0,-4.31,0,0,3,15,8
player_00464,2024-11-26,6.34,0,0,19.09,19.09,0,0,1,1,12.75,1,0,3,12,10
player_00465,2024-10-13,5.32,0,0,0,0,0,0,0,0,-5.32,0,0,2,8,8
player_00466,2024-12-04,1.52,0,0,0,0,0,0,0,0,-1.52,0,0,0,0,10
player_00467,2024-12-29,7.74,0,0,0,0,0,0,0,0,-7.74,0,0,1,5,19
player_00468,2024-12-18,3.52,0,0,0,0,0,0,0,0,-3.52,0,0,5,25,20
player_00469,2024-12-22,4.74,0,0,0,0,0,0,0,0,-4.74,0,0,0,0,3
player_00470,2024-11-02,4.21,161.37,263.1,264.24,425.27,1,1,1,1,421.06,0,0,3,15,16
player_00471,2024-12-03,6.91,0,0,0,0,0,0,0,0,-6.91,0,0,5,27,15
player_00472,2024-12-23,3.64,0,0,0,0,0,0,0,0,-3.64,0,0,4,17,9
player_00473,2024-12-03,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7
player_00474,2024-10-14,6.19,0,0,0,0,0,0,0,0,-6.19,0,0,4,20,17
player_00475,2024-10-02,6.86,0,0,0,0,0,0,0,0,-6.86,0,0,2,8,7
player_00476,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,3,15,15
player_00477,2024-12-06,1.79,35.41,35.41,41.57,41.57,1,1,1,1,39.78,0,1,3,12,3
player_00478,2024-10-13,3.34,0,0,0,0,0,0,0,0,-3.34,0,0,0,0,2
player_00479,2024-10-20,1.84,0,0,0,0,0,0,0,0,-1.84,0,0,4,20,13
player_00480,2024-10-25,2.5,0,0,0,0,0,0,0,0,-2.5,0,0,1,3,1
player_00481,2024-10-24,3.59,0,0,0,0,0,0,0,0,-3.59,0,0,5,26,25
player_00482,2024-12-26,4.17,0,61.57,270.23,270.23,0,1,1,1,266.06,0,0,3,12,14
player_00483,2024-11-11,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
player_00484,2024-12-21,5.97,0,0,0,0,0,0,0,0,-5.97,0,0,4,20,14
player_00485,2024-12-16,7.5,0,0,0,0,0,0,0,0,-7.5,0,0,5,26,20
player_00486,2024-10-20,6.03,0,0,0,0,0,0,0,0,-6.03,0,0,1,4,9
player_00487,2024-10-18,5.98,0,0,0,0,0,0,0,0,-5.98,0,0,2,8,5
player_00488,2024-11-19,3.09,0,0,119.17,284.8,0,0,1,1,281.71,1,0,5,25,22
player_00489,2024-10-31,6.86,0,0,0,0,0,0,0,0,-6.86,0,0,4,22,12
player_00490,2024-12-23,0,0,0,0,0,0,0,0,0,0,0,0,5,26,21
player_00491,2024-10-20,4.22,0,0,0,0,0,0,0,0,-4.22,0,0,1,5,18
player_00492,2024-11-19,2.09,0,0,0,0,0,0,0,0,-2.09,0,0,4,20,11
player_00493,2024-10-10,5.08,0,0,100.18,241.25,0,0,1,1,236.17,1,0,7,42,19
player_00494,2024-10-13,3.17,0,0,111.63,220.76,0,0,1,1,217.59,1,0,4,18,12
player_00495,2024-12-11,5.94,0,0,0,0,0,0,0,0,-5.94,0,0,0,0,9
player_00496,2024-11-27,4.62,0,0,307.22,383.55,0,0,1,1,378.93,1,0,6,36,29
player_00497,2024-12-22,2.29,0,0,0,0,0,0,0,0,-2.29,0,0,4,24,20
player_00498,2024-10-01,4.91,0,0,0,0,0,0,0,0,-4.91,0,0,3,13,11
player_00499,2024-10-20,3.16,0,0,0,0,0,0,0,0,-3.16,0,0,0,0,7
player_00500,2024-10-26,3.46,0,0,0,0,0,0,0,0,-3.46,0,0,2,7,3
player_00501,2024-10-24,1.98,0,0,0,0,0,0,0,0,-1.98,0,0,3,18,22
player_00502,2024-10-21,3.49,0,0,0,0,0,0,0,0,-3.49,0,0,1,4,6
player_00503,2024-12-08,2.97,0,0,0,0,0,0,0,0,-2.97,0,0,5,27,9
player_00504,2024-12-29,2.01,0,0,0,0,0,0,0,0,-2.01,0,0,1,4,8
player_00505,2024-11-10,2.74,0,0,0,0,0,0,0,0,-2.74,0,0,1,4,16
player_00506,2024-11-26,5.62,0,0,0,0,0,0,0,0,-5.62,0,0,3,17,8
player_00507,2024-10-30,2.54,0,0,213.54,296.91,0,0,1,1,294.37,1,0,4,20,11
player_00508,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
player_00509,2024-10-20,5.54,0,0,0,0,0,0,0,0,-5.54,0,0,3,10,6
player_00510,2024-12-15,6.54,0,0,0,0,0,0,0,0,-6.54,0,0,7,37,17
player_00511,2024-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
player_00512,2024-11-12,0,0,0,0,0,0,0,0,0,0,0,0,3,16,16
player_00513,2024-10-13,0,186.67,186.67,268.68,444.29,1,1,1,1,444.29,0,0,5,27,15
player_00514,2024-11-08,6.19,0,0,252.57,450.07,0,0,1,1,443.88,1,0,7,42,34
player_00515,2024-10-18,1.76,0,0,0,0,0,0,0,0,-1.76,0,0,1,4,8
player_00516,2024-12-07,2.9,0,0,0,0,0,0,0,0,-2.9,0,0,4,20,10
player_00517,2024-11-24,1.6,0,0,0,0,0,0,0,0,-1.6,0,0,0,0,1
player_00518,2024-12-12,2.1,0,0,0,0,0,0,0,0,-2.1,0,0,2,10,12
player_00519,2024-10-20,5.89,0,0,0,0,0,0,0,0,-5.89,0,0,0,0,2
player_00520,2024-12-08,3.43,0,0,0,0,0,0,0,0,-3.43,0,0,1,6,5
player_00521,2024-12-19,2.02,0,0,0,0,0,0,0,0,-2.02,0,0,0,0,4
player_00522,2024-11-10,2.03,0,0,0,0,0,0,0,0,-2.03,0,0,4,21,21
player_00523,2024-10-30,2.96,0,0,0,0,0,0,0,0,-2.96,0,0,3,13,11
player_00524,2024-10-19,1.67,0,0,0,0,0,0,0,0,-1.67,0,0,3,15,18
player_00525,2024-11-04,2.91,0,0,0,0,0,0,0,0,-2.91,0,0,0,0,5
player_00526,2024-12-04,4.71,18.26,26.78,31.2,31.2,1,1,1,1,26.49,0,0,2,8,3
player_00527,2024-11-12,2.15,0,0,0,0,0,0,0,0,-2.15,0,0,4,20,11
player_00528,2024-10-14,4.35,0,0,0,0,0,0,0,0,-4.35,0,0,4,24,13
player_00529,2024-10-07,2.92,0,0,0,0,0,0,0,0,-2.92,0,0,0,0,2
player_00530,2024-10-01,5.44,0,0,0,0,0,0,0,0,-5.44,0,0,0,0,3
player_00531,2024-10-05,3.5,225.08,225.08,343.63,534.22,1,1,1,1,530.72,0,0,5,26,8
player_00532,2024-10-28,3.21,22.3,22.3,67.07,213.63,1,1,1,1,210.42,0,0,5,20,16
player_00533,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
player_00534,2024-11-06,2.3,0,0,306,542.25,0,0,1,1,539.95,1,0,7,35,24
player_00535,2024-12-12,3.31,0,0,0,0,0,0,0,0,-3.31,0,0,0,0,4
player_00536,2024-12-03,4.28,0,0,0,0,0,0,0,0,-4.28,0,0,1,4,18
player_00537,2024-11-20,7.76,0,0,0,0,0,0,0,0,-7.76,0,0,1,4,4
player_00538,2024-10-05,6.86,0,0,204.42,518.61,0,0,1,1,511.75,1,0,6,31,17
player_00539,2024-10-29,0,0,0,0,0,0,0,0,0,0,0,0,3,18,13
player_00540,2024-11-03,1.81,0,0,0,0,0,0,0,0,-1.81,0,0,1,4,8
player_00541,2024-10-03,3.16,0,0,0,0,0,0,0,0,-3.16,0,0,0,0,3
player_00542,2024-10-26,4.52,0,0,0,0,0,0,0,0,-4.52,0,0,7,42,20
player_00543,2024-12-09,4.35,0,0,0,0,0,0,0,0,-4.35,0,0,3,13,6
player_00544,2024-12-12,2.98,0,0,0,0,0,0,0,0,-2.98,0,0,0,0,4
player_00545,2024-11-04,6.15,0,0,0,0,0,0,0,0,-6.15,0,0,3,15,13
player_00546,2024-11-07,3.77,10.52,11.51,11.51,100.5,1,1,1,1,96.73,0,0,1,5,14
player_00547,2024-11-23,6.07,0,0,0,0,0,0,0,0,-6.07,0,0,4,17,19
player_00548,2024-10-17,4.79,0,0,202.66,394.83,0,0,1,1,390.04,1,0,3,15,11
player_00549,2024-11-09,3.67,0,0,0,0,0,0,0,0,-3.67,0,0,0,0,2
player_00550,2024-11-23,6.57,0,0,0,0,0,0,0,0,-6.57,0,0,7,35,14
player_00551,2024-10-16,7.2,0,0,0,0,0,0,0,0,-7.2,0,0,0,0,3
player_00552,2024-12-14,3.69,0,0,0,0,0,0,0,0,-3.69,0,0,0,0,5
player_00553,2024-12-01,2.15,0,0,0,0,0,0,0,0,-2.15,0,0,5,26,16
player_00554,2024-10-01,6.95,0,0,0,0,0,0,0,0,-6.95,0,0,3,13,10
player_00555,2024-12-04,7.75,0,0,0,0,0,0,0,0,-7.75,0,0,3,15,14
player_00556,2024-11-07,3.48,0,0,0,0,0,0,0,0,-3.48,0,0,1,4,5
player_00557,2024-12-24,2.2,0,0,0,0,0,0,0,0,-2.2,0,0,5,27,25
player_00558,2024-11-13,2.75,0,0,0,0,0,0,0,0,-2.75,0,0,2,10,9
player_00559,2024-10-16,7.48,0,0,0,0,0,0,0,0,-7.48,0,0,0,0,4
player_00560,2024-12-22,8,0,0,0,0,0,0,0,0,-8,0,0,3,13,6
player_00561,2024-11-09,0,0,0,16.3,20.66,0,0,1,1,20.66,1,0,0,0,6
player_00562,2024-12-14,5.76,0,0,0,0,0,0,0,0,-5.76,0,0,1,2,5
player_00563,2024-12-08,5.21,0,0,0,0,0,0,0,0,-5.21,0,0,5,25,15
player_00564,2024-10-12,3.97,0,0,0,0,0,0,0,0,-3.97,0,0,3,12,15
player_00565,2024-12-29,5.46,0,0,0,0,0,0,0,0,-5.46,0,0,2,10,18
player_00566,2024-11-23,5.5,0,0,0,0,0,0,0,0,-5.5,0,0,1,3,4
player_00567,2024-10-11,2.33,0,0,0,0,0,0,0,0,-2.33,0,0,4,24,16
player_00568,2024-12-06,6.48,0,0,0,0,0,0,0,0,-6.48,0,0,5,25,15
player_00569,2024-11-05,2.58,0,0,0,0,0,0,0,0,-2.58,0,0,4,20,20
player_00570,2024-12-02,2.65,0,0,0,0,0,0,0,0,-2.65,0,0,4,21,13
player_00571,2024-11-16,5.58,0,0,0,0,0,0,0,0,-5.58,0,0,3,15,8
player_00572,2024-12-09,4.5,0,0,0,0,0,0,0,0,-4.5,0,0,4,21,16
player_00573,2024-12-11,3.17,0,0,0,0,0,0,0,0,-3.17,0,0,6,36,13
player_00574,2024-11-04,6.54,0,0,0,0,0,0,0,0,-6.54,0,0,5,30,22
player_00575,2024-10-31,6.98,0,0,0,0,0,0,0,0,-6.98,0,0,1,2,3
player_00576,2024-11-02,5.16,0,0,0,0,0,0,0,0,-5.16,0,0,1,5,3
player_00577,2024-11-23,2.07,0,0,0,0,0,0,0,0,-2.07,0,0,2,8,8
player_00578,2024-11-11,2.58,0,0,0,0,0,0,0,0,-2.58,0,0,2,6,5
player_00579,2024-12-04,7.33,0,0,5.36,5.36,0,0,1,1,-1.97,1,0,2,6,3
player_00580,2024-11-29,5.76,0,0,350.91,445.9,0,0,1,1,440.14,1,0,5,26,25
player_00581,2024-10-06,6.09,0,0,0,0,0,0,0,0,-6.09,0,0,2,10,11
player_00582,2024-11-25,5.83,0,0,0,0,0,0,0,0,-5.83,0,0,2,10,21
player_00583,2024-12-22,7.04,0,0,0,0,0,0,0,0,-7.04,0,0,3,17,12
player_00584,2024-10-18,0,0,0,0,0,0,0,0,0,0,0,0,4,20,16
player_00585,2024-11-17,7.27,0,0,0,0,0,0,0,0,-7.27,0,0,4,18,9
player_00586,2024-12-17,5.43,0,0,0,0,0,0,0,0,-5.43,0,0,4,21,15
player_00587,2024-10-01,2.25,0,0,0,0,0,0,0,0,-2.25,0,0,1,3,9
